dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl77_oearningsqualityfactor_ttmaccu,MATRIX,Accounting Accruals: It is defined as the difference between the trailing 12-month net income and the trailing 12-month operating cash flow scaled by the beginning total assets.,0.988,12,7
model77,mdl77_oearningsqualityfactor_vniu,MATRIX,The difference of inventory between present and expected levels.,0.7723,4,4
model77,mdl77_oearningsqualityfactor_yoychgaa,MATRIX,"Change in Accruals to Assets: It is defined as the trailing 12-month income before extra items less the trailing 12-month operating cash flow, then scaled by the average total assets, then minus the scaled difference for the same quarter 1 year ago.",0.9677,5,3
model77,mdl77_ohistoricalgrowthfactor_cg3ysales,MATRIX,The geometric growth rate of the trailing 12-month sales per share in the last 12 quarters.,0.9106,1,1
model77,mdl77_ohistoricalgrowthfactor_chg3ycfast,MATRIX,3-yr Change in Assets-adj TTM Cash Flow: It is defined as the most recently reported trailing 12-month operating cash flow minus 12 quarters ago comparable trailing 12-month cash flow scaled by the average total assets in the same period.,0.9151,70,46
model77,mdl77_ohistoricalgrowthfactor_chg3yepsast,MATRIX,3-yr Change in Assets-adj TTM EPS: It is defined as the trailing 12-month earnings per share before extra items (EPS) minus the EPS 12 quarters ago deflated by the average total assets per share.,0.939,2,2
model77,mdl77_ohistoricalgrowthfactor_chg3yepsp,MATRIX,The difference between the trailing 12-month earnings per share and that of 12 quarters ago for a stock divided by its month-end trading price.,0.9644,8,7
model77,mdl77_ohistoricalgrowthfactor_chg3yfcfast,MATRIX,3-yr Chg in Assets-adj TTM Free Cash Flow: It is defined as the trailing 12-month free cash flow minus 12-quarters ago trailing 12-month free cash flow divided by the average total assets.,0.9102,1,1
model77,mdl77_ohistoricalgrowthfactor_chg3yocfast,MATRIX,3-yr Change in Assets-adj TTM Oper Cash Flow: It is defined as the most recently reported trailing 12-month operating cash flow (OCF) minus the OCF 12 quarters ago deflated by the average total assets.,0.9036,2,2
model77,mdl77_ohistoricalgrowthfactor_chgars,MATRIX,1-yr Chg in Acct Receivable as Percentage ofSales: It is defined as the change between the last reported accounts receivable as a percentage of trailing 12-month sales and that percentage 4 quarters ago.,0.9102,2,2
model77,mdl77_ohistoricalgrowthfactor_cv4qsales3y,MATRIX,The standard deviation of prior 12 quarters' trailing 12-month sales for individual share scaled to the mean of itself in the same period.,0.909,23,15
model77,mdl77_ohistoricalgrowthfactor_cvopinc,MATRIX,CV of Oper Income per Share in Last 12 QTRs: It is defined as the standard deviation of the trailing 12-month operating income per share (OPINC) in the prior 12 quarters divided by the mean of the OPINCs in the same period.,0.8314,14,7
model77,mdl77_ohistoricalgrowthfactor_div5yg,MATRIX,5-Year Dividend Growth Rate: It is defined as the 5-year growth in dividends,0.4435,57,47
model77,mdl77_ohistoricalgrowthfactor_fcfequity,MATRIX,TTM Free Cash Flow to Equity: It is defined as the trailing 12-month free cash flow divided by the average book equity value in the same period.,0.9676,9,9
model77,mdl77_ohistoricalgrowthfactor_fcfghc,MATRIX,1-yr Chg in Assets-adj TTM Free Cash Flow: It is defined as the trailing 12-month free cash flow minus 4 quarters ago trailing 12-month free cash flow divided by the average total assets.,0.9667,12,11
model77,mdl77_ohistoricalgrowthfactor_fcghc,MATRIX,1-yr Change in Assets-adj TTM Cash Flow: It is defined as the trailing 12-month cash flow minus comparable trailing 12-month cash flow from 4 quarters ago scaled by the average total assets.,0.9708,4,2
model77,mdl77_ohistoricalgrowthfactor_fcoghc,MATRIX,1-yr Chg in Assets-adj TTM Oper Cash Flow: It is defined as the most recently reported trailing 12-month operating cash flow minus 4 quarters ago trailing 12-month operating cash flow divided by the average total assets.,0.9705,12,9
model77,mdl77_ohistoricalgrowthfactor_mpnghc,MATRIX,1-Yr Change in Net Profit Margin: It is defined as the most recent quarterly net profit margin (NPM) minus the NPM 4 quarters ago. Net profit margin is net income divided by total sales.,0.9972,17,9
model77,mdl77_ohistoricalgrowthfactor_mpoghc,MATRIX,1-yr Change in Operating Profit Margin: It is defined as the most recent quarterly operating profit margin minus that of 4 quarters ago. Operating profit margin is income from operations divided by total sales.,0.966,1,1
model77,mdl77_ohistoricalgrowthfactor_pctchg3ycf,MATRIX,The percent change in a stock's most recent trailing 12-month cash flow per share as compared to itself 12 quarters ago.,0.8788,87,57
model77,mdl77_ohistoricalgrowthfactor_pctchg3yeps,MATRIX,The percent change in a stock's most recent trailing 12-month earnings per share as compared to itself 12 quarters ago.,0.9238,14,12
model77,mdl77_ohistoricalgrowthfactor_pctchg3yfcf,MATRIX,3-yr Growth in TTM Free Cash Flow: It is defined as the percent change in a stock's most recent trailing 12-month free cash flow per share (FCF) as compared to its FCF 12 quarters ago.,0.8782,23,14
model77,mdl77_ohistoricalgrowthfactor_pctchg3yocf,MATRIX,3-yr Growth in TTM Oper Cash Flow: It is defined as the percent change in a stock's most recent trailing 12-month operating cash flow per share (OCF) as compared to its OCF 12 quarters ago.,0.8845,2,1
model77,mdl77_ohistoricalgrowthfactor_pctchgastto,MATRIX,1-Yr Change in Asset Turnover Ratio: It is defined as the percent change in the most recent asset turnover ratio as compared to that of 4 quarters ago. Asset turnover ratio is the trailing 12-month sales divided by the average total assets in the same period.,0.9974,31,19
model77,mdl77_ohistoricalgrowthfactor_pctchgcf,MATRIX,1-yr Growth in TTM Cash Flow: It is defined as the percent change in a stock's most recent trailing 12-month cash flow per share (CF) as compared to the CF 4 quarters ago.,0.9706,1,1
model77,mdl77_ohistoricalgrowthfactor_pctchgeps,MATRIX,The percent change in a stock's most recent trailing 12-month earnings per share before extra items as compared to itself 4 quarters ago.,1.0,1,1
model77,mdl77_ohistoricalgrowthfactor_pctchgfcf,MATRIX,1-yr Growth in TTM Free Cash Flow: It is defined as the percent change in a stock's most recent trailing 12-month free cash flow per share (FCF) as compared to the FCF 4 quarters ago.,0.9444,1,1
model77,mdl77_ohistoricalgrowthfactor_pctchgocf,MATRIX,1-yr Growth in TTM Oper Cash Flow: It is defined as the percent change of a stock's most recent trailing 12-month operating cash flow per share (OCF) as compared to the OCF 4 quarters ago.,0.9604,3,2
model77,mdl77_ohistoricalgrowthfactor_pctchgqtrast,MATRIX,1-Yr Change in Total Assets: It is defined as the growth in the most recent reported quarterly total assets per share as compared to that of four quarters ago.,1.0,1,1
model77,mdl77_ohistoricalgrowthfactor_pctchgqtrsales,MATRIX,1-Year Change in Sales: It is defined as the growth in the most recent reported quarterly sales per share as compared to 4 quarters ago.,0.9865,5,3
model77,mdl77_ohistoricalgrowthfactor_pfcfghc,MATRIX,The difference between the trailing 12-month free cash flow per share and that of 4 quarters ago for a stock divided by its trading price.,0.9597,9,2
model77,mdl77_ohistoricalgrowthfactor_pfcfy3ghc,MATRIX,3-yr Change in Price-adj TTM FCF: It is defined as the difference between the most recently reported trailing 12-month free cash flow per share and that of 12 quarters ago for a stock divided by its month-end trading price.,0.8974,17,11
model77,mdl77_ohistoricalgrowthfactor_pfcghc,MATRIX,The difference between the trailing 12-month cash flow per share and that of 12 quarters ago for a stock divided by its trading price.,0.9796,3,1
model77,mdl77_ohistoricalgrowthfactor_pfcoghc,MATRIX,The difference between the most recently reported trailing 12-month operating cash flow per share and that of 4 quarters ago for a stock divided by its trading price.,0.9705,2,2
model77,mdl77_ohistoricalgrowthfactor_pfcoy3ghc,MATRIX,The difference between the trailing 12-month operating cash flow per share and that of 12 quarters ago for a stock divided by its trading price.,0.851,37,18
model77,mdl77_ohistoricalgrowthfactor_pfcy3ghc,MATRIX,The difference between the trailing 12-month cash flow per share and that of 12 quarters ago comparable trailing 12-month cash flow for a stock divided by its trading price.,0.9015,12,11
model77,mdl77_ohistoricalgrowthfactor_pspeghc,MATRIX,The difference between the most recently reported trailing 12-month earnings per share and that of 4 quarters ago for a stock deflated by its month-end trading price.,1.0,7,3
model77,mdl77_ohistoricalgrowthfactor_reinrate,MATRIX,Reinvestment Rate: It is defined as the trailing 12-month earnings per share before extra items less the trailing 12-month dividends per share by ex-date divided by the average book equity per share in the same period.,0.9649,1,1
model77,mdl77_ohistoricalgrowthfactor_rsqr4qsales3y,MATRIX,The conditional square of the correlation between monthly dates and the corresponding trailing 12-month sales per share in the prior 12 quarters.,0.909,32,11
model77,mdl77_ohistoricalgrowthfactor_saleg5y,MATRIX,5-yr Sales Growth: It is defined as the difference between the trailing 12-month sales per share (SALE) and the SALE 20 quarters ago and then deflated by the average of the SALEs in the prior 20 quarters,0.8991,40,22
model77,mdl77_ohistoricalgrowthfactor_salegstdev,MATRIX,Sales Growth Rate Standard Deviation: It is defined as the standard deviation of the year-over-year quarterly sales per share growth rate during the last 12 quarters.,0.848,17,14
model77,mdl77_ohistoricalgrowthfactor_salesaccel4q,MATRIX,4-Quarter Sales Acceleration: It is defined as the slope of the regression line between year-over-year sales growth and time.,0.9593,13,13
model77,mdl77_ohistoricalgrowthfactor_se5yepsg,MATRIX,"Stability-Adjusted Residual Growth Rate: It is defined as a stock's mean long-term growth rate minus its 5-year historical EPS Growth, as calculated by, divided by stability of 5-year historical EPS Growth, as defined by.",0.8078,13,10
model77,mdl77_ohistoricalgrowthfactor_sighc,MATRIX,1-Yr Chg in QTR Inventory as Percentage ofSales: It is defined as the most recently reported inventory as a percentage of trailing 12-month sales minus that percentage 4 quarters ago.,0.899,14,14
model77,mdl77_ohistoricalgrowthfactor_slope4qcf3y,MATRIX,Slope of 3-yr TTM Cash Flow Trend Line: It is defined as the slope coefficient between monthly dates and the corresponding trailing 12-month cash flow per share in the prior 12 quarters,0.8607,2,2
model77,mdl77_ohistoricalgrowthfactor_slope4qeps3y,MATRIX,Slope of 3-Yr TTM EPS Trend Line: It is defined as the slope coefficient between monthly dates and the corresponding trailing 12-month earnings per share before extra items in the prior 12 quarters.,0.9311,71,26
model77,mdl77_ohistoricalgrowthfactor_slope4qfcf3y,MATRIX,Slope of 3-Year TTM Free Cash Flow Trend Line: It is defined as the slope coefficient between monthly dates and the corresponding trailing 12-month free cash flow per share in the prior 12 quarters.,0.816,18,16
model77,mdl77_ohistoricalgrowthfactor_slope4qocf3y,MATRIX,Slope of 3-Yr TTM Oper Cash Flow Trend Line: It is defined as the slope coefficient between monthly dates and the corresponding trailing 12-month operating cash flow per share in the prior 12 quarters.,0.8611,2,1
